Symbol,MeanLogReturn,StdLogReturn,MinLogReturn,MaxLogReturn
MMS,0.0003396009067965215,0.021462409774168408,-0.0759354164257593,0.0237098204340541
MMSC,0.002265096110924047,0.010516844817945365,-0.0253193750672209,0.0214958746455174
MMSDF,5.112869192352694e-18,0.03512016360751945,-0.1053604908225583,0.1053604908225584
MMSI,0.0017817688386411264,0.016153376521599337,-0.0209029200585974,0.0328925068698989
MMSMY,0.0006868812371218527,0.002324728772775146,0.0,0.0097720552473151
MMT,0.0004586654474573158,0.006201031434536262,-0.0109769956577762,0.0108814378541085
MMTIF,4.382459307730881e-18,0.04451045533843531,-0.1335313660153059,0.133531366015306
MMTLF,-0.004016961882517406,0.03751028467246381,-0.0843913021011362,0.0626234034459601
MMTM,0.003143616446432279,0.007013116952924884,-0.0084994963880198,0.018053777737839
MMTMF,-0.01292476532965069,0.03285926429942822,-0.1017826471000425,0.0436750214282598
MMTOF,-0.004841177812125911,0.017873013845031083,-0.0750351906060845,0.0060423087979823
MMTRS,0.0006923403193660632,0.007184266569176761,-0.0140580974569295,0.0272125635248847
MMU,-0.0013994423577396895,0.005503600233404053,-0.0108535509809899,0.0068931535044404
MMV,-0.010586399939318375,0.03210447263414883,-0.0837699150998556,0.061195614931905
MMYT,0.008579411464913311,0.02379117802218373,-0.0411143317265547,0.0561250626207643
MNA,-0.00018446747466538947,0.0017352886714549218,-0.0022332022794532,0.0041500190945154
MNARF,-0.0011329241901836106,0.007217358005285136,-0.0233403971464493,0.0153225235004048
MNAT,0.001700096007933679,0.013328521750887886,-0.0246837296419599,0.0496504544515923
MNBD,-0.00028515506616638307,0.0019399936415408065,-0.0028959902653456,0.0034971922355221
MNBEF,-0.0008362683239581106,0.003645209113817538,-0.0158890981552041,0.0
MNBO,-0.000917124869747079,0.0035597214968717886,-0.0155041716348042,0.0
MNDJF,-0.007983401777229268,0.03298065067798918,-0.1187162836643673,0.0363676094803409
MNDO,0.002606053566029732,0.010920132207969026,-0.0193242550194363,0.0251902246211692
MNDP,-0.015141157878537143,0.08356549723010646,-0.251314446759529,0.120952671467289
MNDY,0.01072087358096617,0.02700911460836256,-0.0341361366224823,0.0623217548675299
MNGGF,0.0014035906129644317,0.019726732250025972,-0.034191433564748,0.0440599481318832
MNGPF,-0.0029869918945898367,0.010423878558024067,-0.0350913697264895,0.0073260330541695
MNHVF,-2.966062852693684e-05,0.006585474766871239,-0.0230153204157936,0.0139862419747398
MNIZ,0.0036312065634412426,0.20490736680276234,-0.6811709649344346,0.5068175494064928
MNKA,0.011744401794654668,0.1244598135230026,-0.3424902911073581,0.328504124920997
MNKD,-0.007335755621020901,0.02905860883330721,-0.0577588407274426,0.049500666822317
MNLXF,-0.01584461568106454,0.13787814460959902,-0.5169448059463525,0.2472208866240012
MNMB,5.204170427930421e-18,0.012362757955676915,-0.0308801182405027,0.041672696400568
MNMD,0.004055968511825848,0.04518886410175019,-0.0574713648101436,0.0856554243269461
MNMRF,-0.01877236603065362,0.08593450129478396,-0.36517861037391,0.0487901180467898
MNODF,-0.005909015215165248,0.027594304984761647,-0.0954101871727564,0.0500865612443105
MNOV,-0.008272925933977262,0.01904123312690692,-0.0279739086004938,0.0270286462598562
MNPP,-0.0014420512730586475,0.0062857557706668225,-0.0273989741881143,0.0
MNPR,0.0009864296769983944,0.046246611237432754,-0.1289756269874868,0.0779615285822211
MNR,0.006000122088569421,0.01005247524363725,-0.0122701604671306,0.0300022216871305
MNRO,0.0049588434631453356,0.01877370458698806,-0.0292398194508811,0.0318117969700433
MNSB,-0.011201392044460343,0.033236569647996615,-0.0740371077035549,0.040748944232328
MNSBP,0.0014698336770172247,0.014853948474156048,-0.0256034879990636,0.0246342653190145
MNSEF,-0.021340268847798133,0.19004021166356255,-0.4054651081081644,0.4054651081081644
MNSO,-0.007668524114675407,0.044649655601165676,-0.1143797126326902,0.0943056276656355
MNST,-0.0030321203855506154,0.009590158853369304,-0.0191269829140838,0.0133678526883513
MNTK,-0.010046224445881338,0.020224934989990187,-0.0503656939418224,0.0306078471975605
MNTL,0.0006416072349322999,0.013494032602172188,-0.0134740150428702,0.018256852481252
MNTN,4.822060234012747e-05,0.0018348991877848086,-0.0045683213254873,0.0036529685194931
MNTR,-0.009595869449529022,0.1492863686476141,-0.1823215195410514,0.3364722259775264
MNTS,-0.045599333646591404,0.07716547716180461,-0.263965568186207,0.0572344907843847
MNTX,-0.0022540875720664846,0.01838808264551953,-0.051168295635438,0.023530504358337
MNXBF,0.0018376951409916369,0.008010327408618274,0.0,0.0349162076788411
MNXXF,0.020821725902015642,0.052144494650898814,-0.0714589322640491,0.144039365104023
MNY,-0.023694791344748046,0.06544381974902388,-0.1281752623709553,0.1356659267423408
MNYWW,-0.02010182067478828,0.11127034639730982,-0.2006706503071179,0.213574104846643
MO,-0.0014371324923756633,0.007968100440769394,-0.0192962865618917,0.013065685550691
MOAEF,0.0213402721155966,0.09302008957954451,0.0,0.4054651701963354
MOAT,0.00037182856278692627,0.007344441849319855,-0.0166808811367946,0.0145883402772062
MOB,-0.020644994150183334,0.08485902670190948,-0.2750122534531862,0.179249385135553
MOBIF,-0.07850815481331025,0.3422091130750657,-1.4916549414528948,0.0
MOBO,-0.00012516529349182752,0.09766530055040817,-0.1743534004493863,0.3374897583341023
MOBQ,-0.006199110407608132,0.07501142496108083,-0.0896121640115304,0.1923718678121881
MOBX,-0.0028023449753257737,0.11706534317463423,-0.1285188555933115,0.3872828067600526
MOCI,0.002867798156016031,0.041295282408246814,-0.093931796478151,0.1484199614424556
MOD,0.005512023622342042,0.025067935474891927,-0.0534628429918454,0.0493735825050486
MODD,-0.010132189693124316,0.07106955771166482,-0.1295341037489113,0.1785902795128958
MODG,-0.002151607208453553,0.029792265907070997,-0.0638359665120752,0.0454290481409674
MODL,0.002182220221923089,0.006292243698560673,-0.0087919593212948,0.0111429833208849
MODV,-0.005834464461462084,0.04181016487196466,-0.0946141889097327,0.045339133260633
MODVF,0.0011592223634203053,0.007621914562309431,-0.0189853301740792,0.0175341225339161
MOFG,-0.0012840008857759211,0.020669977555154623,-0.0470675031894303,0.0455677411872914
MOGLF,-0.0020846895097394527,0.056669339798733745,-0.1082135933735144,0.1470533907190346
MOGO,-0.011466657852256226,0.030549225166003443,-0.0758380747679526,0.0428199714058037
MOGU,-0.0025001237153997108,0.04450539104089605,-0.0902469188616907,0.0897391520432775
MOH,-0.0023657139909659688,0.016128057529774944,-0.0454560218580326,0.0137398968921684
MOHCY,0.01764066835368522,0.053081311656427196,0.0,0.2173083835186101
MOJO,-0.0008699624034625679,0.046536711518773546,-0.0741079918036052,0.1376213373951415
MOLN,0.0057342729474615575,0.06873415696059054,-0.1672359148668153,0.1815218583274803
MOMO,-0.007465490711712458,0.016218800246610147,-0.0463712102314988,0.0217218417857683
MOMT,0.23504779778744636,1.0245495974572618,0.0,4.465908157961481
MOND,-0.0008128583268351571,0.05062767756221448,-0.0776509098327428,0.1460078750777587
MONDY,-0.008548737642034916,0.022432717266158312,-0.0770694256155904,0.0171742873833719
MONI,0.012918388490747635,0.11194140634166946,-0.1296175102602403,0.2417723871745932
MONOY,-0.0048715875383527575,0.02288386937547031,-0.065787769112514,0.0236865638344561
MONRF,-0.005811347519936142,0.01672309458107835,-0.0510374140826297,0.0203841972079578
MONSF,0.006817822235359637,0.029718198138957232,0.0,0.1295386224718331
MONTF,0.002925940198688026,0.0857280293856996,-0.2442696321464735,0.2678794577355579
MOO,-0.0030408334192909155,0.006932060059072578,-0.0168071638733731,0.0067058559512015
MOOD,0.0005798715914914317,0.004241511926976307,-0.0085690470417594,0.0057035819469562
MOOIF,0.05835066355728804,0.6324515041783895,-1.6506808486877054,1.376244042199527
MOOOF,-0.008553624441234631,0.05625714032029859,-0.2315117529003081,0.0689928885168501
MORN,0.0007660510521607008,0.009704671101758593,-0.0167094554344172,0.0212472566524582
MORT,-0.0006756418839325789,0.012651691162193215,-0.0232268899926479,0.0239737283850345
MOS,-0.007259314207526274,0.012429974303360179,-0.0344961136261739,0.0156889975021151
MOTE,0.0013925803969610999,0.006726846193243669,-0.0141383685089384,0.0149154767080826
MOTG,0.0004387895516387735,0.0067413069396531754,-0.0133142081005959,0.0136096272564868
MOTI,-0.0019463232160033138,0.009254221515841807,-0.0232355572768696,0.0112725332766125
MOTNF,0.012020364607795514,0.11506100366485339,-0.2501844762644819,0.3573806196198537
MOTO,-0.0017805261609563318,0.010341557221884564,-0.0228084781635823,0.0159869913882886
MOTS,-0.03175341792379214,0.0889811408049084,-0.2974929423135281,0.1204461294031001
MOV,-0.0034257127218281632,0.013899612311027152,-0.0424592164149189,0.0185388035602794
MOVE,-0.013634570698421705,0.04203292187437594,-0.0997611454779976,0.0686544185039162
MOYFF,-0.004703350813095579,0.020501430890303488,-0.089363665448816,0.0
MP,-0.010677752890359363,0.024797915308405426,-0.0626292653226626,0.029890117957611
MPA,0.0003604913228695316,0.004832113150004634,-0.0077687185963974,0.0085543231056794
MPAA,0.0037848744000722736,0.02950084049382741,-0.043157756090595,0.0615739746233583
MPAD,0.0021485260273818416,0.038036783599126905,-0.1133286853070031,0.0741079721537218
MPAY,0.0006278563268498264,0.007224626976626891,-0.0198613765608428,0.0104834725164205
MPB,-0.004057526547511285,0.017629893231247237,-0.0336703832928947,0.0423230418871787
MPC,0.005731843136042563,0.020792162284651375,-0.0288497350232038,0.0591027363680699
MPCB,0.0021837763849702004,0.006261922447395367,-0.0094339783354705,0.0195128886637844
MPCMF,-0.006247417051988721,0.027231859587771627,-0.1187009239877857,0.0
MPFRF,0.014510836463364544,0.04051681708574059,0.0,0.1518805605359789
MPFRY,-0.0028257109732637894,0.05195345922097963,-0.1674228991282262,0.0835139033144701
MPGPF,-0.005341453508762058,0.023282856056314558,-0.1014876166664791,0.0
MPHYF,-0.0036820309301596947,0.031037537974560086,-0.1220149343306281,0.0520563466575939
MPIR,0.005016324183397874,0.021865650183470524,0.0,0.0953101594845596
MPLN,-0.015013258166225707,0.034256723599867554,-0.0730251360324681,0.0377403823232645
MPLX,0.002576788004825232,0.005168018101435893,-0.0053981441951254,0.0120168399848736
MPNGF,-0.009968489508584274,0.03480703847730797,-0.0740758568021147,0.0514021079479433
MPNGY,-0.009527258252488279,0.03441301161474412,-0.0706302375860194,0.0530346949389611
MPRG,0.02688555914557846,0.11719143535616225,0.0,0.5108256237659907
MPRO,0.0005666698682096422,0.003562141997626749,-0.0065336242527114,0.0072722232179759
MPSYF,0.007903540275643314,0.0834423305155102,-0.1264539343776387,0.2440365142855065
MPTI,-0.008623523019196631,0.06061851077368541,-0.0958222047746088,0.1404667898238016
MPU,0.04364627898413081,0.14209099407335907,-0.2161012542781515,0.256375114739682
MPV,0.0001382312775894631,0.009416410226726037,-0.0188378394313206,0.0129200640272967
MPVDF,-0.005545288990660952,0.029887322202409004,-0.0540671689855003,0.0540671689855004
MPW,-0.024778653538450122,0.08510390063233864,-0.3424903223788087,0.0766332185267395
MPWR,0.0008145068687092,0.023936430725135422,-0.0434814538791179,0.0444332430205075
MPX,-0.006300417723089758,0.028913457518012924,-0.0645384808252517,0.0414847629237696
MQ,-0.0046006297924973535,0.037378289671119884,-0.0591152069602147,0.0620354052604196
MQBKY,-9.306818664207366e-05,0.01154498626475363,-0.0222501904578268,0.0226325819860392
MQMIF,0.02260856042891334,0.09854843016856583,0.0,0.4295626481493534
MQMNW,-0.05154327029251645,0.3322006014903398,-0.7413106320311539,0.6687557684400234
MQT,-0.0010200227759723736,0.006355928050095445,-0.0097657400834007,0.0095694876959328
MQY,-0.0007343058895396526,0.0073573465378845475,-0.0106952983475323,0.0194338688361346
MRAAF,-0.0016211644304432993,0.036636745510291065,-0.0748552503912022,0.0626044681622651
MRAAY,-0.0008733604533703734,0.0195675502204381,-0.0453936494227193,0.0312053927450358
MRAI,-0.012200085420713292,0.1421756468342547,-0.1904470119427903,0.3939043311155991
MRAM,-0.0005447835071763265,0.015764890191294515,-0.0210767184404538,0.0332790288673306
MRBK,-0.004438099135074362,0.009598735127303895,-0.0341648546636578,0.0076804853702563
MRC,-0.0029917835151672526,0.01633486576082144,-0.0425596181746022,0.0231895151702771
MRCBF,7.154383532305265e-05,0.0005500558394172278,-0.0013593328711378,0.0013593328711379
MRCC,0.0014540055664720262,0.010317438308304755,-0.0176514613434397,0.0176275906019314
MRCR,0.0036312046587815895,0.036038226449403424,-0.1031842209910758,0.0887954971135331
MRCY,-0.00890259431734231,0.02304516914184469,-0.0890055393161746,0.0182492557313233
MREO,0.025728775672592914,0.048359266889366155,-0.0769610882311551,0.1166675521614904
MRES,0.0005237007502810315,0.07500912188041743,-0.1065432789783209,0.1684186747702588
MRETF,-0.0029715291770262683,0.01923165781236404,-0.0535591264173038,0.0236930893919698
MRGE,1.1686558153949016e-17,0.39218267618410896,-0.7621399988284641,0.6190391981719098
MRGO,0.0037013340630353522,0.016139853776073926,-0.0013324757107203,0.0703253471976717
MRGR,-1.3096858548794713e-05,0.0012272704526242262,-0.0017449759356204,0.0024907183428889
MRIB,,,,
MRIN,0.0013671295932539632,0.030627770346785082,-0.0266682216463242,0.0779615683186502
MRIRF,-0.0023189472500180787,0.07972088495299577,-0.2602831017596221,0.2162231040092786
MRK,0.003774781979719268,0.0061970799927468165,-0.0080429313449567,0.0193293230443348
MRKR,-0.011840879408417174,0.0382575208257212,-0.0854541129266305,0.0540671689855004
MRLLF,-0.02743668438346706,0.12471960183709437,-0.3930426096679993,0.1403572984620773
MRLWF,-0.011540265520425804,0.02894517461750357,-0.1074736960888806,0.0190101308799545
MRM,0.002331594672182368,0.03673543113368538,-0.0968793073694386,0.1036924026858361
MRMD,0.011401270999828217,0.033859456750406094,-0.0491096570662326,0.0586487467032891
MRNA,-0.0049149019431611995,0.023333708048431403,-0.0466355407999546,0.038140212450969
MRNO,0.0008352582407043369,0.0025153709009356003,-0.0017888649132108,0.0099891102208638
MRNS,-0.002116905248325153,0.02589789642666878,-0.0458704569115271,0.0517094652943005
MRNY,-0.008215992868333853,0.03003065713344784,-0.1114379771591843,0.0235415770755845
MRO,-0.0019316490043293894,0.017502007936685604,-0.0321347571954694,0.0236231027254409
MRPLY,0.004608395444171605,0.03283479409893074,-0.0693346278805609,0.0627701968200229
MRPMF,0.003589906025198758,0.014585543932692038,-0.017635301489009,0.0491902608867501
MRPRF,-0.010241328550580709,0.02146926833769805,-0.0610538622670937,0.0
MRPT,-0.022522623142930683,0.09817383822348529,-0.427929839715683,0.0
MRPZF,0.00789352659351721,0.03440708472929238,0.0,0.149977005276827
MRRDF,-0.011606915256186432,0.034855515973494754,-0.0870113950516428,0.0510749067162109
MRRLF,0.012692739832467784,0.04876092882578864,0.0,0.2121745479928799
MRRTY,-0.0016888570454005468,0.03421943315375086,-0.0537764109186103,0.0641931620753257
MRRYF,-0.15043534553138266,0.6420244437874953,-2.8011131614014477,0.0
MRSK,0.0012831671781879737,0.00458243725305067,-0.005989542297092,0.0130988410470326
MRSN,0.016401171454553574,0.08367345059300449,-0.1156302185398574,0.1829409282543756
MRT,0.012897711574456,0.06296311083211913,-0.06453854413319,0.1870054435701406
MRTI,-0.004132882269068995,0.0420603027212683,-0.0953101798043249,0.0953101798043249
MRTMF,-0.005576236859300111,0.10724870182507394,-0.1846997016998268,0.2314918931618715
MRTN,-0.004159395617171926,0.020578586848668305,-0.0559762298557031,0.0380574929379661
MRUS,0.01166342035425757,0.04832952936716229,-0.0453172161940007,0.151341682363166
MRVGF,0.0014723109789733578,0.0495296760348423,-0.1108625628699282,0.1749414419213046
MRVI,-0.006650039366203053,0.03405842224676572,-0.079265368544952,0.050723978759608
MRVL,0.008856315608832427,0.028042177160454426,-0.0320522067861361,0.0675900588689048
MRVSY,-0.0027526066532275054,0.026225808897801815,-0.0879118285139185,0.0406835371690686
MRZLF,-0.007770315027640631,0.021665870671561994,-0.0870113600564917,0.0
MRZM,0.0,0.08741794572570787,-0.1823215195410514,0.2623642128865478
MS,-0.0036432151964203956,0.01412579074468206,-0.0424723226573954,0.0170176031878248
MSA,-0.00012551045475503686,0.011651055213919242,-0.0172371165629595,0.0252764519687763
MSADF,0.004915497458420647,0.01700962763080747,0.0,0.0735438688987899
MSADY,0.002837120226260163,0.009688433395625516,-0.0103093597762258,0.0272497231808111
MSAH,-0.00981410736939532,0.24198158855843346,-0.5265034510612243,0.5852582699912029
MSAI,-0.019372503983649963,0.053503767783741246,-0.1155731272664884,0.1242139540333411
MSB,-0.0012586102835642633,0.017988863399100177,-0.0273308557998564,0.0379607953122506
MSBB,-0.0007855597829320211,0.003498168906389116,-0.0074906289203001,0.0074350069554085
MSBC,0.004988336834127742,0.026226060595561755,-0.0342890347535234,0.0889475018717444
MSBHF,0.00409087100344972,0.016822695246220265,-0.0330102722521172,0.026402282263703
MSBI,5.724066199427343e-05,0.013105654066541076,-0.0272075523726532,0.0206040945726633
MSBIP,0.0010314051926819685,0.004601071743620911,-0.0066271558112561,0.0086441449777561
MSBN,0.02163185861258995,0.11749306290698566,-0.0870113393604339,0.498016652999643
MSC,0.0020405320106818316,0.04445568975555275,-0.0781177753879275,0.0738698544715595
MSCH,-0.005545291692041036,0.04622639536064761,-0.1053605421487798,0.1278333769284889
MSCI,0.004223553968212957,0.02498809149149798,-0.0394851363866316,0.0890119376513381
MSCLF,0.007976308793848206,0.05245326535936191,-0.0908536147348097,0.1699909267186966
MSD,-7.545920189834727e-05,0.010262861815607583,-0.0332640954359833,0.013148425416264
MSDL,-0.0017015062244255998,0.007902602674166887,-0.0097323811375685,0.0083272622568836
MSEX,-0.0069919601690363,0.023250191905403422,-0.0513541419333799,0.0354156166099607
MSEZ,0.03749360891948472,0.15336606789554302,-0.1573921682714494,0.5894687795441585
MSFD,-0.004810200787215932,0.007826616252951848,-0.0193929926926217,0.0085026035601421
MSFO,0.0024277824723421947,0.009889045705818115,-0.0240196520831926,0.0281189587984368
MSFT,0.005097927136064105,0.00772368864865737,-0.0072034422875652,0.018695664460686
MSFU,0.007414835126709683,0.01160325886316565,-0.0111530218926397,0.0275684013903542
MSFX,0.00881146965480636,0.012451283450130775,-0.0090733732470458,0.0255877252311464
MSFY,0.0031502637357087265,0.005800667054541098,-0.0059395688867739,0.0164016886974414
MSGCF,0.011509958334540984,0.0345021149450049,0.0,0.1133286720023945
MSGE,0.00475474697516559,0.013314097104304529,-0.0268165087142179,0.024716406351494
MSGM,-0.009361670734731457,0.04422683476433307,-0.1025565814393568,0.0576430992963448
MSGP,0.05782170323303606,0.2520389611362032,0.0,1.098612361427685
MSGS,0.0018950629970896787,0.015812335900514323,-0.0193495544004274,0.0564051140496935
MSI,0.0026158087316828682,0.007299157883854998,-0.0083426304761225,0.0164082400693111
MSITF,,,,
MSLOF,0.005432782462129152,0.023488190375825637,-0.0335064556113003,0.0716175506966044
MSLOY,0.006148103539266284,0.018830328844369887,-0.0206074091198288,0.0513831151574641
MSLPQ,0.13078456434460925,0.5267070665741667,0.0,2.302585165753621
MSLVF,0.002792064629697508,0.28020690696972117,-0.7766899005796394,0.8639795062687526
MSM,5.2868689786105204e-05,0.014546853525637084,-0.0317689983070565,0.0195828318478383
MSMGF,-0.00865178460629812,0.027417825232276358,-0.0647376086011354,0.0587597058827162
MSMKF,0.017089790639061346,0.0744926703619358,0.0,0.3247060221421656
MSMR,0.0021218683380013524,0.006482549330328315,-0.0095390136457758,0.0151194734601863
MSMY,4.382459307730881e-18,0.09276511566828366,-0.1961148709526386,0.2097204680548691
MSN,-0.0009483414781966737,0.013984040928386607,-0.0180184880857369,0.0357180483793169
MSNVF,0.10241632275918704,0.7641597859490578,-1.791759430422949,1.7917594304229487
MSOS,0.017686813851742325,0.0448745307981167,-0.0626908275323465,0.0972632744739355
MSOX,0.03173373107187499,0.08903025316512571,-0.1399994858910462,0.1873341335615946
MSPC,0.0,0.40018871128431455,-0.6931471805599453,0.6931471805599453
MSRM,-0.013129519819195848,0.06505652969535305,-0.154150706436475,0.0883345761571575
MSS,-0.015679136672075388,0.06621590581756316,-0.1024150199077682,0.1613431375212722
MSSA,0.0002878691663539158,0.0008622746635177245,0.0,0.0027385399912252
MSSMY,0.002964889795102932,0.019737407981487782,-0.0341008908139462,0.0527362717136167
MSTB,0.0019750212844101525,0.005857550741912904,-0.0076489060647028,0.0138745099689159
MSTF,4.615120497705851,,4.615120497705851,4.615120497705851
MSTH,-0.004460063521805058,0.019440966173320362,-0.0847412069142961,0.0
MSTI,6.176250907295788e-05,0.0019853860113977283,-0.0043956188435791,0.0040017048360739
MSTO,-0.03648143055578659,0.15901886910847066,-0.6931471805599453,0.0
MSTQ,0.0030140295014342107,0.00880265738023037,-0.0095985449685447,0.022019496955358
MSTR,-0.014565879986302049,0.04417707583516351,-0.099228819457985,0.0771584497933386
MSTXF,0.010465834831509578,0.16346032906997768,-0.4888466725057009,0.4054651081081644
MSUXF,0.0009306891606984579,0.007155487334624395,-0.0176830940532707,0.0176830940532707
MSVB,0.014932718490662852,0.07164543931354464,-0.0304094461042719,0.3070711892402508
MSVX,0.0008491825695492965,0.006020534102711129,-0.0121721968969599,0.0107368704553002
MSWV,-0.0022857672551276948,0.011164680278016826,-0.0434295778474263,0.0151136232870892
MT,-0.0009218988933153843,0.01318018959404025,-0.032419498876079,0.024262042777401
MTA,-0.002515300027164779,0.02180703385416883,-0.0538850365619524,0.0414732848527532
MTAL,0.0032566001956888004,0.02380243802606046,-0.0389298535793651,0.0551610758045288
MTB,0.001749830601906658,0.01681180448227289,-0.0324566353650581,0.0478292533119931
MTBA,-0.0001998569491689105,0.002687267262071243,-0.0049397373098289,0.0048576797991617
MTBLY,0.0005454125727563367,0.023777287315063126,-0.0534886337794163,0.0430173437155166
MTC,0.02795970797118451,0.17314481510072843,-0.1753891264635069,0.6237859916538476
MTCH,0.0018743191498464577,0.018423032429034508,-0.0298373198351839,0.0324555532137816
MTD,0.0010008461007042944,0.020221557130851095,-0.0568226903792638,0.0311112745029005
MTDR,-0.0006088908117130579,0.016946376834233903,-0.0442792528403526,0.0222840494219745
MTEI,0.006199102374270174,0.23625628226745557,-0.6476848834917733,0.7654678286029066
MTEK,0.007897934917884425,0.023240356652147656,-0.0281709621161891,0.0766332536917214
MTEM,-0.0020189945723434748,0.03377632550553273,-0.0467760859206853,0.0833815951176842
MTEX,0.009962346281326747,0.0406441126179556,-0.0759558745754642,0.122839468794265
MTG,0.0023691521242249734,0.00923676360341338,-0.0170679045322865,0.0205451300981385
MTGP,-8.06280147847052e-05,0.004139535328581647,-0.0095093031598846,0.0061934011945673
MTGRY,-0.0009074626261114996,0.03643055327691631,-0.0993725151685848,0.0939524529522987
MTH,-0.0007480972557285893,0.019475280928465778,-0.0561657352415567,0.0229426757749779
MTHRF,0.009055933977920852,0.022358688653512503,0.0,0.0731587421008915
MTHRY,-0.001307682935380795,0.030175088357405344,-0.0768623295410736,0.0563528831934259
MTLFF,-0.010218738837877737,0.05959642043296779,-0.1590647777497538,0.1112255486096766
MTLHY,-0.0017060046956780422,0.013645226633109587,-0.0317487379585072,0.0301661617773535
MTLNF,-1.791759494063323,,-1.791759494063323,-1.791759494063323
MTLS,-0.0052763582343730575,0.023653817660091316,-0.069578497350701,0.0452717682692994
MTN,0.002437647034797505,0.014888208045216613,-0.0218516861996892,0.0365477810617319
MTNB,-0.0016634407585554838,0.0327093023233083,-0.041964181680323,0.0784716319664635
MTNOF,-0.009344646052593357,0.044113751988447185,-0.0870113769896298,0.0992549430768478
MTNOY,-0.009377378001291584,0.018007208484900644,-0.0420922196382425,0.0327897914896053
MTPP,-0.0091195633141022,0.05627529012874963,-0.1198473707544526,0.1296778728758053
MTR,-0.010368649148634999,0.02940264789365579,-0.0531238724430065,0.037774282447194
MTRAF,0.0009530950652006263,0.005038861637360351,-0.0041035541238356,0.0196141505967954
MTRBF,-0.0012334611318007532,0.13225346920920797,-0.3033032027297818,0.2457008746742577
MTRJF,-0.007425189482166848,0.021472478484619025,-0.0862843519631583,0.0
MTRN,-0.0036871395757070422,0.01597416382037319,-0.0324397783440517,0.0271332383452834
MTRO,,,,
MTRT,-0.008185949512793195,0.044744204669932675,-0.118015257114516,0.0801539749838762
MTRX,5.479205507413683e-05,0.01670768965454361,-0.0283483026458141,0.0327897907774837
MTSFF,0.004874816552018447,0.012956657779905826,-0.0031465623023163,0.0464969911041034
MTSFY,0.0013436317481264632,0.020564161213247063,-0.029219510030844,0.0387816421613105
MTSI,-0.0012984434328982947,0.024668459355686463,-0.0518297535820698,0.0438126710287921
MTTCF,0.31028003728870024,1.1260792838709435,-1.791759430422949,3.6018680630133586
MTTR,-0.005118029210421211,0.03153654833225845,-0.0637665577476274,0.0626510053194124
MTTRF,0.005037780649304001,0.0250236099743892,-0.0436900507817644,0.0717910851217771
MTTRY,-0.002339567691051668,0.02904849228976902,-0.0618754062544553,0.0851578542940014
MTUAF,0.004631146113935694,0.021243494343756417,-0.0266751146166011,0.0452120997503993
MTUAY,0.004952442769473674,0.014309834169828213,-0.0274174671037084,0.0390419399320145
MTUL,0.00891492115806567,0.015565194077661043,-0.016290580907132,0.0418179698362474
MTUM,0.0047884333470633944,0.008511420390543348,-0.0085417499208478,0.0233750849151689
MTUS,-0.004498721282919574,0.017665018642264073,-0.0477716940693175,0.0262984864414278
MTW,0.0018793306883927736,0.017986230327517717,-0.0344753189367109,0.0459344982298281
MTWO,5.843279076974508e-18,0.27849305083814835,-0.8354791525144449,0.835479152514445
MTX,-0.0027923912747754,0.012777598256191855,-0.0265412419091654,0.0240798234869711
MTYFF,0.001873767374323679,0.020359728487112143,-0.0318771817338958,0.0660235684988113
MTZ,-0.00546487921464122,0.03176100567278351,-0.0804323201791581,0.0423560367003288
MU,0.002386794920285542,0.017864855035254822,-0.0332164986658086,0.0312217365104898
MUA,5.375360244638659e-18,0.010733819338181688,-0.0196610681640836,0.0232777052038787
MUB,-4.8637628859300004e-05,0.002140488567906651,-0.0036183833104359,0.0038935634452872
MUC,-0.0007545868246836158,0.004720619573199911,-0.00806818852175,0.0099773758045312
MUE,-0.0013726176339700737,0.006256701448058242,-0.014056395002081,0.0089597564941566
MUEL,0.00899777884966521,0.0358613285225417,-0.0602987901403601,0.125163142954006
MUFG,0.004368802287508753,0.01621641646003941,-0.0181617707289867,0.0534769822367334
MUI,-0.0011280238704957735,0.005590597249572069,-0.0086731145398902,0.0102129261512754
MUJ,0.00022833779539152628,0.004522313496388059,-0.0070237269691837,0.0113291072735108
MULN,-0.030601607740869344,0.08245730580925789,-0.1582783249954555,0.1537228723341025
MUNI,-0.00017001956922326316,0.0016526634561152696,-0.0036159260338977,0.0034331581332624
MUNMF,-1.5338607577058085e-17,0.042786281307184724,-0.0741080130909785,0.0741080130909784
MUR,-0.003722716334591016,0.014411711266972282,-0.0358191081437127,0.0218227542105525
MURA,-0.015671904306340145,0.045511766632096246,-0.0901082268381098,0.0592928813080319
MURCF,-0.11827552657369306,0.5155510678287875,-2.247235004900168,0.0
MURGF,0.002396990409882537,0.015172768354972168,-0.0304106096747221,0.0322014809693332
MURGY,0.0017919353203610367,0.009998155580659602,-0.020921857504793,0.0230385786903628
MURMF,-0.015946657239667362,0.06875442060909254,-0.1541506798272583,0.1078889375147833
MUSA,-0.00041658375888174205,0.012461546588620025,-0.0167011516615904,0.0323704187982044
MUSI,0.0002656351492235526,0.0030548543857810834,-0.0068728618690528,0.0043643676045626
MUSLF,0.02258032599552412,0.11082843070928315,-0.300104574053842,0.2311116978363631
MUSQ,0.00031974186011343156,0.009300074174061193,-0.020535076800076,0.018182693803812
MUST,-0.0005335591585418895,0.002352081560365567,-0.0048169835415601,0.0043615359468029
MUX,-0.004020811864302437,0.014818648637478268,-0.028594812198499,0.0225404127483341
